Transaction Date,Customer ID,Description,Stock Code,Invoice No,Quantity,Sales,Unit Price
12/7/2021 12:49,18237,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,581130,1,29.7,29.7
12/7/2021 12:55,14904,Templation Soft Cat Treats,23084,581133,1,12.48,12.48
12/7/2021 12:55,17590,Dog and Puppy Pads,85123A,581132,2,35.4,17.7
12/7/2021 12:55,17590,Pet Odor Eliminator,84879,581132,2,20.28,10.14
12/7/2021 13:14,18092,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581135,4,90,22.5
12/7/2021 13:16,17434,Templation Soft Cat Treats,23084,581137,2,24.96,12.48
12/7/2021 13:21,13798,Dog and Puppy Pads,85123A,581139,6,91.8,15.3
12/7/2021 13:23,13870,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581140,7,107.1,15.3
12/7/2021 13:38,14204,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,581142,1,29.7,29.7
12/7/2021 13:38,14204,Templation Soft Cat Treats,23084,581142,1,12.48,12.48
12/7/2021 13:53,17602,Dog and Puppy Pads,85123A,581146,1,17.7,17.7
12/7/2021 13:53,17602,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581146,1,17.7,17.7
12/7/2021 13:53,17602,Rechargeable Pet Nail Grinder,22960,581146,1,25.5,25.5
12/7/2021 13:53,17602,Templation Soft Cat Treats,23084,581146,4,42.96,10.74
12/7/2021 14:01,16426,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581147,1,17.7,17.7
12/7/2021 14:01,16426,Pet Grooming Brush,20725,581147,1,9.9,9.9
12/7/2021 14:12,15471,Dog and Puppy Pads,85123A,581149,6,91.8,15.3
12/7/2021 14:12,17266,Templation Soft Cat Treats,23084,581150,1,12.48,12.48
12/7/2021 14:34,12747,Dog and Puppy Pads,85123A,581163,1,17.7,17.7
12/7/2021 14:34,12747,NexGard Chew for Dogs,82484,581163,6,243,40.5
12/7/2021 14:34,14395,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581164,1,25.5,25.5
12/7/2021 14:34,14395,NexGard Chew for Dogs,82484,581164,1,47.7,47.7
12/7/2021 14:39,15701,Templation Soft Cat Treats,23084,581165,1,12.48,12.48
12/7/2021 14:43,15525,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581166,1,17.7,17.7
12/7/2021 14:43,15525,Pet Hair Remover,23203,581166,1,12.48,12.48
12/7/2021 14:43,15525,Rechargeable Pet Nail Grinder,22960,581166,1,25.5,25.5
12/7/2021 14:43,15525,Templation Soft Cat Treats,23084,581166,1,12.48,12.48
12/7/2021 14:52,13534,Earth Rated Dog Poop Bags,85099B,581167,4,49.92,12.48
12/7/2021 14:52,13534,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,581167,4,49.92,12.48
12/7/2021 14:52,13534,Pet Grooming Brush,20725,581167,2,19.8,9.9
12/7/2021 14:52,13534,Pet Hair Remover,23203,581167,2,24.96,12.48
12/7/2021 14:52,16779,Sheba Perfect Portions Pat Wet Cat Food,22197,581168,2,10.2,5.1
12/7/2021 14:54,16779,Purina Pro Plan Adult Sensitive Skin,23284,581169,2,84.96,42.48
12/7/2021 14:54,16779,Sheba Perfect Portions Pat Wet Cat Food,22197,581169,2,10.2,5.1
12/7/2021 15:00,13767,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581170,4,90,22.5
12/7/2021 15:00,13767,Pet Odor Eliminator,84879,581170,6,60.84,10.14
12/7/2021 15:02,12615,Templation Soft Cat Treats,23084,581171,4,42.96,10.74
12/7/2021 15:08,13769,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581174,1,25.5,25.5
12/7/2021 15:08,13769,Dog and Puppy Pads,85123A,581174,1,17.7,17.7
12/7/2021 15:16,14646,Rechargeable Pet Nail Grinder,22960,581175,4,90,22.5
12/7/2021 15:16,14646,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581175,6,394.2,65.7
12/7/2021 15:16,14646,Templation Soft Cat Treats,23084,581175,240,2577.6,10.74
12/7/2021 15:23,14032,Templation Soft Cat Treats,23084,581177,12,128.88,10.74
12/7/2021 15:43,12471,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581179,11,722.7,65.7
12/7/2021 15:43,12471,Templation Soft Cat Treats,23084,581179,4,42.96,10.74
12/7/2021 15:52,12347,Templation Soft Cat Treats,23084,581180,4,42.96,10.74
12/7/2021 15:56,12783,Purina Pro Plan Adult Sensitive Skin,23284,581182,1,49.5,49.5
12/7/2021 16:47,17735,Pet Grooming Brush,20725,581188,2,19.8,9.9
12/7/2021 17:05,15883,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581192,1,76.5,76.5
12/7/2021 17:05,17097,Dog and Puppy Pads,85123A,581193,1,17.7,17.7
12/7/2021 17:05,17097,Pet Hair Remover,23203,581193,1,12.48,12.48
12/7/2021 17:17,15298,ProBiotic Supplements for Dogs,79321,581194,1,34.5,34.5
12/7/2021 17:25,12935,Earth Rated Dog Poop Bags,85099B,581196,2,24.96,12.48
12/7/2021 17:56,,Templation Soft Cat Treats,23084,581197,1,12.48,12.48
12/8/2021 8:32,14251,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581214,7,107.1,15.3
12/8/2021 9:06,16523,Earth Rated Dog Poop Bags,85099B,581216,5,62.4,12.48
12/8/2021 9:06,16523,Purina Pro Plan Adult Sensitive Skin,23284,581216,1,49.5,49.5
12/8/2021 9:20,,Canned Cat Food,21137,581217,3,74.34,24.78
12/8/2021 9:20,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581217,1,49.74,49.74
12/8/2021 9:20,,Dog and Puppy Pads,85123A,581217,1,34.74,34.74
12/8/2021 9:20,,Earth Rated Dog Poop Bags,85099B,581217,1,24.78,24.78
12/8/2021 9:20,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581217,2,69.48,34.74
12/8/2021 9:20,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,581217,1,64.74,64.74
12/8/2021 9:20,,NexGard Chew for Dogs,82484,581217,1,99.78,99.78
12/8/2021 9:20,,Pet Hair Remover,23203,581217,1,24.78,24.78
12/8/2021 9:20,,Pet Odor Eliminator,84879,581217,2,37.44,18.72
12/8/2021 9:20,,ProBiotic Supplements for Dogs,79321,581217,1,74.76,74.76
12/8/2021 9:20,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,581217,1,64.74,64.74
12/8/2021 9:20,,Rechargeable Pet Nail Grinder,22960,581217,1,49.74,49.74
12/8/2021 9:20,,Sheba Perfect Portions Pat Wet Cat Food,22197,581217,5,48.9,9.78
12/8/2021 9:20,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581217,1,149.76,149.76
12/8/2021 9:20,,Templation Soft Cat Treats,23084,581217,7,173.46,24.78
12/8/2021 9:20,,UltraSound Dog Barking Deterrent,22720,581217,1,64.74,64.74
12/8/2021 9:23,14191,Pet Grooming Brush,20725,581218,2,19.8,9.9
12/8/2021 9:28,,Canned Cat Food,21137,581219,3,74.34,24.78
12/8/2021 9:28,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581219,2,99.48,49.74
12/8/2021 9:28,,Dog and Puppy Pads,85123A,581219,1,34.74,34.74
12/8/2021 9:28,,Earth Rated Dog Poop Bags,85099B,581219,1,24.78,24.78
12/8/2021 9:28,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581219,5,173.7,34.74
12/8/2021 9:28,,Pet Grooming Brush,20725,581219,1,24.78,24.78
12/8/2021 9:28,,Pet Hair Remover,23203,581219,1,24.78,24.78
12/8/2021 9:28,,ProBiotic Supplements for Dogs,79321,581219,1,74.76,74.76
12/8/2021 9:28,,Purina Pro Plan Adult Sensitive Skin,23284,581219,1,94.74,94.74
12/8/2021 9:28,,Rechargeable Pet Nail Grinder,22960,581219,1,49.74,49.74
12/8/2021 9:28,,Sheba Perfect Portions Pat Wet Cat Food,22197,581219,11,107.58,9.78
12/8/2021 9:28,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581219,1,149.76,149.76
12/8/2021 9:28,,Templation Soft Cat Treats,23084,581219,6,148.68,24.78
12/8/2021 9:28,,UltraSound Dog Barking Deterrent,22720,581219,1,64.74,64.74
12/8/2021 9:46,14520,Earth Rated Dog Poop Bags,85099B,581222,5,62.4,12.48
12/8/2021 9:46,14520,Sheba Perfect Portions Pat Wet Cat Food,22197,581222,2,10.2,5.1
12/8/2021 9:55,17677,Sheba Perfect Portions Pat Wet Cat Food,22197,581225,2,10.2,5.1
12/8/2021 9:55,17677,Templation Soft Cat Treats,23084,581225,4,42.96,10.74
12/8/2021 10:06,16019,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,-1,-65.7,65.7
12/8/2021 10:14,12558,Earth Rated Dog Poop Bags,85099B,,-1,-12.48,12.48
12/8/2021 10:33,13436,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581233,1,76.5,76.5
12/8/2021 10:34,15950,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0,76.5
12/8/2021 10:40,15443,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581237,1,17.7,17.7
12/8/2021 10:40,15443,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581237,2,35.4,17.7
12/8/2021 10:53,,Canned Cat Food,21137,581238,2,89.52,44.76
12/8/2021 10:53,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581238,7,348.18,49.74
12/8/2021 10:53,,Dog and Puppy Pads,85123A,581238,2,79.56,39.78
12/8/2021 10:53,,Earth Rated Dog Poop Bags,85099B,581238,1,24.78,24.78
12/8/2021 10:53,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581238,9,312.66,34.74
12/8/2021 10:53,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,581238,1,24.78,24.78
12/8/2021 10:53,,NexGard Chew for Dogs,82484,581238,1,99.78,99.78
12/8/2021 10:53,,ProBiotic Supplements for Dogs,79321,581238,2,149.52,74.76
12/8/2021 10:53,,Purina Pro Plan Adult Sensitive Skin,23284,581238,1,94.74,94.74
12/8/2021 10:53,,Rechargeable Pet Nail Grinder,22960,581238,1,49.74,49.74
12/8/2021 10:59,15453,Dog and Puppy Pads,85123A,581246,1,17.7,17.7
12/8/2021 10:59,15453,NexGard Chew for Dogs,82484,581246,1,47.7,47.7
12/8/2021 11:15,16891,Dog and Puppy Pads,85123A,581253,1,17.7,17.7
12/8/2021 11:21,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581256,4,219.12,54.78
12/8/2021 11:21,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,581256,2,129.48,64.74
12/8/2021 11:21,,Pet Grooming Brush,20725,581256,1,29.76,29.76
12/8/2021 11:21,,Sheba Perfect Portions Pat Wet Cat Food,22197,581256,17,250.92,14.76
12/8/2021 11:21,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581256,1,149.76,149.76
12/8/2021 11:21,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581256,1,192.24,192.24
12/8/2021 11:21,,Templation Soft Cat Treats,23084,581256,13,386.88,29.76
12/8/2021 11:35,12437,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581279,1,76.5,76.5
12/8/2021 11:36,13394,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581285,3,53.1,17.7
12/8/2021 11:36,18109,NexGard Chew for Dogs,82484,581281,1,47.7,47.7
12/8/2021 11:36,18109,UltraSound Dog Barking Deterrent,22720,581281,2,59.4,29.7
12/8/2021 11:42,16933,NexGard Chew for Dogs,82484,,0,0,47.7
12/8/2021 11:43,16442,Purina Pro Plan Adult Sensitive Skin,23284,581310,1,49.5,49.5
12/8/2021 11:43,16442,Templation Soft Cat Treats,23084,581310,1,12.48,12.48
12/8/2021 11:53,14217,Purina Pro Plan Adult Sensitive Skin,23284,581324,1,49.5,49.5
12/8/2021 11:56,15187,Templation Soft Cat Treats,23084,581327,8,85.92,10.74
12/8/2021 12:07,17841,Canned Cat Food,21137,581334,1,22.5,22.5
12/8/2021 12:07,17841,Dog and Puppy Pads,85123A,581334,1,17.7,17.7
12/8/2021 12:07,17841,ProBiotic Supplements for Dogs,79321,581334,4,118.8,29.7
12/8/2021 12:10,16161,Rechargeable Pet Nail Grinder,22960,581336,1,25.5,25.5
12/8/2021 12:15,17315,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,581345,1,29.7,29.7
12/8/2021 12:15,17315,Templation Soft Cat Treats,23084,581345,1,12.48,12.48
12/8/2021 12:28,17830,Dog and Puppy Pads,85123A,581356,1,17.7,17.7
12/8/2021 12:36,16210,Canned Cat Food,21137,581375,160,3254.4,20.34
12/8/2021 12:44,14138,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581377,1,25.5,25.5
12/8/2021 13:04,15399,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581383,1,17.7,17.7
12/8/2021 13:04,15399,Pet Grooming Brush,20725,581383,2,19.8,9.9
12/8/2021 13:18,16892,Dog and Puppy Pads,85123A,581395,1,17.7,17.7
12/8/2021 13:18,16892,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581395,1,17.7,17.7
12/8/2021 13:25,17668,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581397,1,76.5,76.5
12/8/2021 13:26,17243,Purina Pro Plan Adult Sensitive Skin,23284,581398,2,84.96,42.48
12/8/2021 13:36,14056,Pet Grooming Brush,20725,581400,1,9.9,9.9
12/8/2021 13:36,14056,UltraSound Dog Barking Deterrent,22720,581400,1,29.7,29.7
12/8/2021 13:43,17644,Earth Rated Dog Poop Bags,85099B,581401,2,24.96,12.48
12/8/2021 13:43,17644,Pet Hair Remover,23203,581401,2,24.96,12.48
12/8/2021 13:43,17644,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,581401,1,29.7,29.7
12/8/2021 13:43,17644,Purina Pro Plan Adult Sensitive Skin,23284,581401,1,49.5,49.5
12/8/2021 13:45,14653,Dog and Puppy Pads,85123A,581402,1,17.7,17.7
12/8/2021 13:45,14653,Templation Soft Cat Treats,23084,581402,1,12.48,12.48
12/8/2021 13:46,13510,Earth Rated Dog Poop Bags,85099B,581403,2,24.96,12.48
12/8/2021 13:46,13510,Pet Hair Remover,23203,581403,2,24.96,12.48
12/8/2021 13:47,13680,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581404,1,25.5,25.5
12/8/2021 13:47,13680,Dog and Puppy Pads,85123A,581404,1,17.7,17.7
12/8/2021 13:50,13521,Pet Odor Eliminator,84879,581405,1,10.14,10.14
12/8/2021 13:50,13521,Templation Soft Cat Treats,23084,581405,2,24.96,12.48
12/8/2021 13:59,13263,ProBiotic Supplements for Dogs,79321,581407,1,34.5,34.5
12/8/2021 14:08,12476,NexGard Chew for Dogs,82484,,0,0,47.7
12/8/2021 14:14,13098,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581410,14,214.2,15.3
12/8/2021 14:14,13098,Pet Grooming Brush,20725,581410,4,39.6,9.9
12/8/2021 14:14,13098,Templation Soft Cat Treats,23084,581410,28,300.72,10.74
12/8/2021 14:38,14415,Dog and Puppy Pads,85123A,581412,1,17.7,17.7
12/8/2021 14:38,14415,Earth Rated Dog Poop Bags,85099B,581412,1,12.48,12.48
12/8/2021 14:38,14415,Pet Grooming Brush,20725,581412,1,9.9,9.9
12/8/2021 14:39,14730,Canned Cat Food,21137,581414,1,22.5,22.5
12/8/2021 14:39,16833,Canned Cat Food,21137,581413,4,81.36,20.34
12/8/2021 14:39,16833,ProBiotic Supplements for Dogs,79321,581413,1,34.5,34.5
12/8/2021 14:39,16833,Templation Soft Cat Treats,23084,581413,2,24.96,12.48
12/8/2021 14:53,13269,Templation Soft Cat Treats,23084,581415,12,128.88,10.74
12/8/2021 15:01,13013,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,581417,2,59.4,29.7
12/8/2021 15:02,17451,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581418,2,35.4,17.7
12/8/2021 15:03,15484,ProBiotic Supplements for Dogs,79321,581419,2,69,34.5
12/8/2021 15:23,15898,Earth Rated Dog Poop Bags,85099B,581421,2,24.96,12.48
12/8/2021 15:29,13890,UltraSound Dog Barking Deterrent,22720,581424,1,29.7,29.7
12/8/2021 15:31,14796,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581425,1,76.5,76.5
12/8/2021 15:31,17757,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581426,1,25.5,25.5
12/8/2021 15:31,17757,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581426,2,35.4,17.7
12/8/2021 15:31,17757,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,581426,1,29.7,29.7
12/8/2021 15:31,17757,Sheba Perfect Portions Pat Wet Cat Food,22197,581426,5,25.5,5.1
12/8/2021 15:36,13890,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581427,1,25.5,25.5
12/8/2021 15:44,13471,Rechargeable Pet Nail Grinder,22960,581430,2,45,22.5
12/8/2021 15:51,13798,Dog and Puppy Pads,85123A,581432,6,91.8,15.3
12/8/2021 15:54,14911,Rechargeable Pet Nail Grinder,22960,581433,1,25.5,25.5
12/8/2021 16:10,13599,Templation Soft Cat Treats,23084,581434,2,24.96,12.48
12/8/2021 16:18,17491,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581436,2,35.4,17.7
12/8/2021 16:22,14621,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581437,1,25.5,25.5
12/8/2021 16:30,,Canned Cat Food,21137,581439,2,49.56,24.78
12/8/2021 16:30,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581439,1,49.74,49.74
12/8/2021 16:30,,Dog and Puppy Pads,85123A,581439,1,34.74,34.74
12/8/2021 16:30,,Earth Rated Dog Poop Bags,85099B,581439,1,24.78,24.78
12/8/2021 16:30,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581439,9,137.7,15.3
12/8/2021 16:30,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,581439,1,24.78,24.78
12/8/2021 16:30,,NexGard Chew for Dogs,82484,581439,1,99.78,99.78
12/8/2021 16:30,,Pet Grooming Brush,20725,581439,1,24.78,24.78
12/8/2021 16:30,,Pet Hair Remover,23203,581439,1,24.78,24.78
12/8/2021 16:30,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,581439,1,64.74,64.74
12/8/2021 16:30,,Rechargeable Pet Nail Grinder,22960,581439,1,49.74,49.74
12/8/2021 16:30,,Sheba Perfect Portions Pat Wet Cat Food,22197,581439,12,61.2,5.1
12/8/2021 16:30,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581439,1,149.76,149.76
12/8/2021 16:30,,Templation Soft Cat Treats,23084,581439,6,148.68,24.78
12/8/2021 16:30,,UltraSound Dog Barking Deterrent,22720,581439,1,64.74,64.74
12/8/2021 16:38,13536,Purina Pro Plan Adult Sensitive Skin,23284,581442,2,84.96,42.48
12/8/2021 17:37,12748,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581449,1,76.5,76.5
12/8/2021 17:54,16794,Pet Grooming Brush,20725,581450,1,9.9,9.9
12/8/2021 17:54,16794,UltraSound Dog Barking Deterrent,22720,581450,1,29.7,29.7
12/8/2021 17:57,17144,Rechargeable Pet Nail Grinder,22960,581451,1,25.5,25.5
12/8/2021 17:57,17144,UltraSound Dog Barking Deterrent,22720,581451,1,29.7,29.7
12/8/2021 18:03,17675,Dog and Puppy Pads,85123A,581452,6,91.8,15.3
12/8/2021 18:03,17675,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581452,7,107.1,15.3
12/8/2021 18:15,16401,Sheba Perfect Portions Pat Wet Cat Food,22197,581453,17,73.44,4.32
12/8/2021 18:25,18102,NexGard Chew for Dogs,82484,581455,2,57.6,28.8
12/8/2021 18:42,17530,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581456,1,17.7,17.7
12/8/2021 18:43,18102,NexGard Chew for Dogs,82484,581457,34,979.2,28.8
12/8/2021 18:45,17949,Sheba Perfect Portions Pat Wet Cat Food,22197,581458,250,1080,4.32
12/8/2021 18:46,17949,Sheba Perfect Portions Pat Wet Cat Food,22197,581459,200,864,4.32
12/8/2021 18:48,13078,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0,4.32
12/8/2021 18:51,13318,Templation Soft Cat Treats,23084,581461,8,85.92,10.74
12/8/2021 19:20,13883,UltraSound Dog Barking Deterrent,22720,,0,0,29.7
12/8/2021 19:28,17924,Templation Soft Cat Treats,23084,,0,0,12.48
12/8/2021 19:29,14702,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581471,1,17.7,17.7
12/8/2021 19:55,15796,Dog and Puppy Pads,85123A,581472,1,17.7,17.7
12/8/2021 19:55,15796,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,581472,1,29.7,29.7
12/8/2021 19:55,15796,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581472,1,76.5,76.5
12/8/2021 19:57,12748,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581473,1,17.7,17.7
12/9/2021 8:48,12433,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581476,2,51,25.5
12/9/2021 8:48,12433,Sheba Perfect Portions Pat Wet Cat Food,22197,581476,17,73.44,4.32
12/9/2021 8:48,12433,UltraSound Dog Barking Deterrent,22720,581476,3,76.5,25.5
12/9/2021 9:38,17001,Earth Rated Dog Poop Bags,85099B,581486,2,24.96,12.48
12/9/2021 9:38,17001,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581486,2,35.4,17.7
12/9/2021 9:38,17001,Pet Hair Remover,23203,581486,4,49.92,12.48
12/9/2021 9:44,15694,Canned Cat Food,21137,581487,20,406.8,20.34
12/9/2021 10:03,,Canned Cat Food,21137,581492,3,74.34,24.78
12/9/2021 10:03,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581492,1,49.74,49.74
12/9/2021 10:03,,Dog and Puppy Pads,85123A,581492,1,34.74,34.74
12/9/2021 10:03,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581492,7,243.18,34.74
12/9/2021 10:03,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,581492,1,64.74,64.74
12/9/2021 10:03,,NexGard Chew for Dogs,82484,581492,1,99.78,99.78
12/9/2021 10:03,,Pet Grooming Brush,20725,581492,1,24.78,24.78
12/9/2021 10:03,,Pet Odor Eliminator,84879,581492,3,56.16,18.72
12/9/2021 10:03,,ProBiotic Supplements for Dogs,79321,581492,1,74.76,74.76
12/9/2021 10:03,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,581492,1,64.74,64.74
12/9/2021 10:03,,Purina Pro Plan Adult Sensitive Skin,23284,581492,1,94.74,94.74
12/9/2021 10:03,,Rechargeable Pet Nail Grinder,22960,581492,1,49.74,49.74
12/9/2021 10:03,,Sheba Perfect Portions Pat Wet Cat Food,22197,581492,6,58.68,9.78
12/9/2021 10:03,,Templation Soft Cat Treats,23084,581492,10,247.8,24.78
12/9/2021 10:03,,UltraSound Dog Barking Deterrent,22720,581492,1,64.74,64.74
12/9/2021 10:13,12518,Templation Soft Cat Treats,23084,581494,4,42.96,10.74
12/9/2021 10:20,14051,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581495,2,153,76.5
12/9/2021 10:20,16558,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,581496,1,29.7,29.7
12/9/2021 10:20,16558,Templation Soft Cat Treats,23084,581496,3,37.44,12.48
12/9/2021 10:23,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581497,8,438.24,54.78
12/9/2021 10:23,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,581497,1,64.74,64.74
12/9/2021 10:23,,Sheba Perfect Portions Pat Wet Cat Food,22197,581497,12,177.12,14.76
12/9/2021 10:23,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581497,2,299.52,149.76
12/9/2021 10:23,,Templation Soft Cat Treats,23084,581497,7,208.32,29.76
12/9/2021 10:26,,Canned Cat Food,21137,581498,1,44.76,44.76
12/9/2021 10:26,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581498,1,49.74,49.74
